id,em portugues,en español
7274,"<div style=""text-align: justify;"">&nbsp; &nbsp; &nbsp;2003- implantados os projetos Bebê Cidadão (com o objetivo de garantir antes da alta o registro de nascimento a todos os bebês nascidos na maternidade do Hospital Santa Rosa) e PROAME (com o objetivo de incentivar o aleitamento materno).</div><div style=""text-align: justify;""> 2010-Inauguração da UCI</div><div style=""text-align: justify;""> 2012-Implantação dos testes de Triagem Neonatal (Testes do Olhinho e Teste do Coraçãozinho).</div>","<div style=""text-align: justify;"">&nbsp; &nbsp; &nbsp;2003- implantados los proyectos Bebé Ciudadano (con el objetivo de garantizar antes del alta el registro de nacimiento a todos los bebés nacidos en la maternidad del Hospital Santa Rosa) y PROAME (con el objetivo de incentivar la lactancia materna).</div><div style=""text-align: justify;""> 2010-Inauguración de la UCI</div><div style=""text-align: justify;""> 2012-Implantación de los ensayos de Preselección Neonatal (Ensayos del Ojo y Ensayo del Corazón).</div>"
7300,A nossa meta é sempre decidir com a comunidade de que forma podemos contribuir com o crescimento das mesmas discutindo o orçamento municipal de forma participativa.,Nuestra meta es decidir siempre con la  comunidad de qué forma podemos contribuir con el crecimiento de las mismas discutiendo el presupuesto municipal en forma participativa.
7306,Login invalid,Login inválido
7310,Início,Inicio
7314,Usuários,Usuarios
7316,Países,Países
7320,Estados,Estados
7326,Unidades de Medida,Unidades de Medida
7332,Parâmetros,Parámetros
7342,Logs,Logs
7302,SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL DE ABAETETUBA/PA,SECRETARÍA MUNICIPAL DE ASISTENCIA SOCIAL DE ABAETETUBA/PA
7304,alcançar 80% das famílias em médio prazo,alcanzar el 80% de las familias en el mediano plazo
7358,"rua gaspar martins,560","calle Gaspar Martins, 560"
7364,rejane teresinha dahmer gomes,Rejane Teresinha Dahmer Gomes
7368,QUATRO PONTES,QUATRO PONTES
7380,access denied,acceso negado
7402,MEC-Inep; Tabela elaborada pela DEED,MEC-Inep; Tabla elaborada por DEED
7404,Ministerio da Educação,Ministerio de Educación
7410,Visibilidade,Visibilidad
7416,Nome da Faixa,Nombre del Intervalo
7420,Faixas,Intervalos
7424,Variáveis da Faixa,Variables del Intervalo
7428,Todas as variáveis são obrigatórias,Todas las variables son obligatorias
7436,Explicação,Explicación
7440,Direção de classificação,Dirección de clasificación
7444,Referência de Meta,Referencia de Meta
7452,Fonte (Ref. de Meta),Fuente (Ref. de Meta)
7458,Explicação (Ref. de Meta),Explicación (Ref. de Meta)
7472,Aparecer na Home,Aparecer en la Home
7474,Soma,Suma
7476,Subtração,Substracción
7478,Divisão,División
7480,Multiplicação,Multiplicación
7482,Abre Parenteses,Abre Paréntesis
7484,Fecha Parenteses,Cierra Paréntesis
7486,Raíz Quadrada,Raíz Cuadrada
7488,CONCATENAR,CONCATENAR
7490,Concatenar,Concatenar
7530,Importar KML,Importar KML
7532,Arquivo .KML,Archivo .KML
7534,Precisão,Precisión
7744,Rua José Rodrigues de Oliveira,Rua José Rodrigues de Oliveira
7748,Minas Gerais,Minas Gerais
7750,Tatiane de Melo Santos,Tatiane de Melo Santos
7752,São Sebastião de Braúnas,São Sebastião de Braúnas
7777,Secretaria de Bem Estar Social - Prefeitura de Rio das Ostras,Secretaría de Bienestar Social - Prefeitura de Rio das  Ostras
7778,Secretaria de Bem Estar Social - Prefeitura de Rio das Ostras,Secretaría de Bienestar Social - Prefeitura de Rio das  Ostras
7796,Ubiratã - Secretaria Desenvolvimento Econômico,Ubiratã - Secretaría Desarrollo Económico
7798,IAP - Instituto Ambiental do Paraná,IAP - Instituto Ambiental do Paraná
7832,Até 1/2 salário mínimo,Hasta 1/2 salario mínimo
7834,Mais de 1/2 a 1 salário mínimo,Más de 1/2 a 1 salario mínimo
7836,Mais de 1 a 2 salários mínimos,Más de 1 a 2 salarios mínimos
7838,Mais de 2 a 5 salários mínimos,Más de 2 a 5 salarios mínimos
7840,Mais de 5 a 10 salários mínimos,Más de 5 a 10 salarios mínimos
7842,Mais de 10 a 20 salários mínimos,Más de 10 a 20 salarios mínimos
7844,Mais de 20 salários mínimos,Más de 20 salarios mínimos
7846,Sem rendimento,Sin renta
7958,desconhecemos essa informação e fonte de pesquisa,desconocemos esa información y fuente de estudio
7858,Ubiratã - Agência Trabalhador SETS,Ubiratã - Agencia Trabajador SETS
7880,Adicionar Valor,Agregar Valor
7882,Variável,Variable
8002,Ubiratã - Secretaria da Saúde,Ubiratã - Secretaría de Salud
7960,Não possuimos mecanismos para aferição desse indicador,No tenemos mecanismos para verificar este indicador
8004,Secretaria Municipal de Educação - Araranguá,Secretaría Municipal de Educación - Araranguá
8006,O maior numero possivel de alunos matriulados em relação à demanda total,El mayor número posible de alumnos matriculados con relación a la demanda total
8028,Secretaria de Assistência Social e Habitação/ Araranguá,Secretaría de Asistencia Social y Habitación/ Araranguá
8030,reduzir de forma considerável o número de adolescentes envolvidos em atos infracionais.,reducir en forma considerable el número de adolescentes involucrados en actos de infracción.
8032,"100% em situação de pobreza ou extrema pobreza, recebendo recursos dos programas de transferências de renda existentes na cidade","100% en situación de pobreza o extrema pobreza, recibiendo recursos de los programas de transferencias de renta existentes en la ciudad"
8034,País,País
8040,Dados da Prefeitura,Datos de la Alcaldía
8052,Nome do responsável,Nombre del responsable
8080,Secretaria Municipal de Finanças de Araranguá,Secretaría Municipal de Finanzas de Araranguá
8084,Erro 400,Error 400
8088,Redes,Redes
8092,Administradores,Administradores
8094,Rede,Red
8104,Definir critérios objetivos e uma política de contas públicas sustentáveis. Atingir o maior persetual possivel das contas públicas sustentáveis/certificadas para todas as áreas da administrção municipal.,Definir criterios objetivos y una política de cuentas públicas sustentables. Alcanzar el mayor porcentaje posible de las cuentas públicas sustentables/certificadas para todas las áreas de la administración municipal.
8124,CENSO 2010,CENSO   2010
8140,"Av. Abilon de Souza Naves, 394","Av. Abilon de Souza Naves, 394"
8144,Paraná,Paraná
8146,Célis G. de Souza,Célis G. de Souza
8148,Centro,Centro
8154,ano 2000,año 2000
8156,Dados de 2000,Datos de 2000
8168,Incluindo o Programa Câmbio Verde ,Incluyendo el Programa Cambio Verde
8170,Secretaria Municipal do Meio Ambiente de Curitiba,Secretaría Municipal de Medio Ambiente de Curitiba
8196,Incluindo Autarquias e Empresa públicas,Incluyendo Autarquías y Empresas públicas
8172,IBGE - 2010/ Cidade@,IBGE - 2010/ Ciudad@
8194,SGM Curitiba,SGM Curitiba
8198,"O Censo 2010 realizou a conagem de 635.631 domicílios. Do total, 575.899 são domicílios particulares permanentes. O valor 104.061 foi obtido da diferença entre 635.631 e 531.570 domicílios particulares permanentes que apresentam lição com rede de esgoto.","El Censo 2010 realizó el conteo de 635.631 domicilios. Del total, 575.899 son domicilios particulares permanentes. El valor 104.061 se obtuvo de la diferencia entre 635.631 y 531.570 domicilios particulares permanentes que presentan conexión con red de desagües."
8200,IBGE - Censo Demográfico 2010,IBGE - Censo Demográfico 2010
8202,Secretara Municipal da Saúde,Secretaría Municipal de Salud
8330,sec da educaca de Lagoa Vermelha - RS,Sec. de Educación de Lagoa Vermelha - RS
8342,setor de transito,sector de tránsito
8328,Secretaria Municipal da Educação,Secretaría Municipal de Educación
8396,nao temos transporte coletivo,no tenemos transporte colectivo
8436,nao ha congestionamento em nossa cidade,no hay congestionamientos en nuestra ciudad
8450,depto pessoal,depto. personal
8452,Legislativo,Legislativo
8454,Administração,Administración
8456,Segurança Pública,Seguridad Pública
8458,Assistência Social,Asistencia Social
8460,Previdência Social,Previsión Social
8462,Educação,Educación
8464,Urbanismo,Urbanismo
8466,Saneamento,Saneamiento
8468,Gestão Ambiental,Gestión Ambiental
8470,Desporto e Lazer,Deporte y Entretenimiento
8472,Reserva de contigência,Reserva de contingencia
8570,Informações da Secretaria da Agricultura,Informaciones de la Secretaría de Agricultura
8572,Prefeitura  - Secretaria de Agricultura,Alcaldía - Secretaría de Agricultura
8578,Carta Compromisso (PDF),Carta Compromiso (PDF)
8582,Programa de Metas (PDF),Programa de Metas (PDF)
8586,Imagem do perfil da cidade,Imagen del perfil de la ciudad
8588,SEMAS - Secretaria de Meio Ambiente e Sustentabilidade de São Caetano do sul,SEMAS - Secretaría de Medio Ambiente y Sustentabilidad de São Caetano do Sul
8590,Prefeitura Municipal de São Caetano do Sul,Alcaldía Municipal de São Caetano do Sul
8592,Adicionar Valor,Agregar Valor
8594,Variável,Variable
8606,Mostrar na Home,Mostrar en la Home
8630,ano base 2007,año base 2007
8664,Adicionar Valor,Agregar Valor
8666,adicionar valor,agregar valor
8670,Variável,Variable
8672,Enviar,Enviar
8674,Cancelar,Cancelar
8676,Série Histórica,Serie Histórica
8680,Pai,Padre
8682,nenhum registro encontrado,ningún registro encontrado
8684,mostrar/esconder Histórico,mostrar/esconder Historial
8686,Valor da Fórmula,Valor de la Fórmula
8690,não foi computado a arborização viária.,no fue computada la arbolización viaria.
8692,censo 2010,censo 2010
8694,Não computado a arborização viária.,No computada la arbolización viaria.
8696,Entrar,Entrar
8700,PMPA - Secretaria Municipal de Saúde,PMPA - Secretaría Municipal de Salud
8702,"<a href=""javascript:;"" class=""button-default "">Sim</a><a href=""javascript:;"" class=""button-default "">Não</a>","<a href=""javascript:;"" clas=""button-default "">Sim</a><a href=""javascript:;"" clas=""button-default "">No</a>"
8704,IBGE (Instituto Brasileiro de Geografia e Estatística),IBGE (Instituto Brasileiro de Geografia e Estatística)
8706,Distrito de,Distrito de
8713,Instituição: Movimentos,Institución: Movimientos
8715,Usuários podem editar valores,Los usuarios pueden editar valores
8717,Usuários podem editar grupos,Los usuarios pueden editar grupos
8719,Usuários podem customizar CSS,Los usuarios pueden customizar CSS
8721,Usuários podem criar páginas custmizadas,Los usuarios pueden crear páginas customizadas
8723,Instituição: Prefeituras,Institución: Alcaldías
8727,Formula,Fórmula
8729,Data Criação,Fecha Creación
8731,Usuário,Usuario
8733,Mensagem,Mensaje
8737,admin prefeitura para aware,admin alcaldía para aware
8747,Instituição,Institución
8749,Domínio,Dominio
8751,Nome da Rede,Nombre de la Red
8759,"Praça Nossa Senhora do Patrocínio, n° 1.168","Praça Nossa Senhora do Patrocínio, N° 1.168"
8763,"A cidade de Patrocínio Paulista é uma entre as muitas cidades que surgiram a partir da atividade garimpeira.
A região era originalmente habitada pelos índios Caiapós, que foram sendo expulsos do seu território com a chegada dos desbravadores em busca de riquezas.
O município é considerado a “Terra do diamante”, pois no passado se formaram garimpos de diamantes nos rios Santa Bárbara e Sapucaizinho – esses rios cortam o município, e foi nas suas margens que famílias de garimpeiros, oriundos das Minas Gerais e, ainda outros entrantes, se fixaram por volta de 1830, dando início ao processo de ocupação da região. A partir daí, o povoado se desenvolveu e tornou-se um município dos mais prósperos do Estado de São Paulo. E é assim, com muito orgulho, que, ao completar 128 anos, em 2013.","La ciudad de Patrocinio Paulista es una entre las muchas ciudades que surgieron a partir de la actividad minera en ríos.
La región estaba habitada originalmente por los indios Caiapós de, que fueron siendo expulsados de su territorio con la llegada de los conquistadores en busca de riquezas.
El municipio está considerado la “Tierra del diamante”, pues en el  pasado se formaron minas de diamantes en los ríos Santa Bárbara y Sapucaizinho. Estos ríos cortan el municipio, y fue en sus márgenes donde las familias de mineros, originarios de  Minas Gerais y, también otros que llegaban, se fijaron alrededor de 1830, dando inicio al proceso de ocupación de la región. A partir de entonces, el pueblo se desarrolló y se tornó un municipio de los más prósperos del Estado de São Paulo. Y es de esta forma, con mucho orgullo, como completa 128 años en 2013."
